Dining & Beverage,Financials,Healthcare,Home,Leisure,Others,Shopping,Transportation,bal_sum
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.05
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.28
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.94
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,12413.79
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,11200.76
0.0,0.0,0.0,0.0,0.0,-62138.18660956931,0.0,0.0,0.7767273326196164
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-9155.109999999999
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,12853.220000000001
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,22580.81
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,39669.88
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2883.364535832076
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1670.3345358320762
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18685.535464167922
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3322.7945358320767
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,13050.384535832078
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,30139.454535832076
0.0,-23.579500000000003,0.0,0.0,0.0,0.0,0.0,0.0,18943.7703
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.05
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.28
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.94
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,54913.959245852195
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,53700.929245852196
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,33345.0592458522
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,55353.389245852195
0.0,14.488150869262602,0.0,0.0,0.0,0.0,0.0,0.0,15659.832771143872
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,65080.9792458522
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,82170.04924585219
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.05
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.28
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.94
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
0.0,56.96000439210519,0.0,0.0,0.0,0.0,0.0,0.0,-15659.832771143872
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.05
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.28
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.94
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
1122.0,-151.27526315789606,0.0,0.0,0.0,-3800.0,0.0,0.0,3944.669999999999
-210.13897058823542,10448.949374999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-16411.2
1122.0,-430.245,0.0,0.0,0.0,0.0,0.0,0.0,5597.129999999999
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.7799999999993
1122.0,-166.77333333333323,0.0,0.0,0.0,0.0,0.0,0.0,15324.720000000001
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,56338.01
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
1122.0,-4874.105714285715,0.0,0.0,0.0,0.0,0.0,0.0,32413.789999999997
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2883.364535832076
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,54913.959245852195
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
-512.0,-163.185,-50000.0,0.0,0.0,-12591.75,0.0,0.0,616447.61
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.05
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.28
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.94
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.05
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.28
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.94
0.0,-3946.2536363636373,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
-220.00666666666672,5783.135172413791,-103.8,-230.0,-780.8868292682928,-1179.1717391304348,-2833.766666666667,-97.27185628742515,-17624.23
0.0,-70.19117647058908,0.0,0.0,0.0,-3800.0,0.0,0.0,4384.1
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.75
0.0,-44.237727272727746,0.0,0.0,0.0,-3800.0,0.0,0.0,14111.69
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,55124.98
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
0.0,-3315.7860975609765,0.0,0.0,0.0,-3800.0,0.0,0.0,31200.76
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1670.3345358320762
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
-212.2027272727274,12861.769,-103.8,-230.0,-832.9555882352943,-1115.2309523809522,-2225.624,-99.0033846153846,-20882.17
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,53700.929245852196
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
-220.00666666666672,12061.726428571428,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-15971.769999999999
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.05
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.12
-220.00666666666672,8899.167894736842,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-6244.1799999999985
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,34769.11
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.05
-220.00666666666672,897.6365789473678,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,10844.89
0.0,86.53607142857133,0.0,0.0,0.0,-837.2,0.0,0.0,7680.71
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18685.535464167922
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.05
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,33345.0592458522
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.05
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.05
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.28
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.21
0.0,25.71714285714292,0.0,0.0,0.0,0.0,0.0,0.0,15764.150000000001
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,56777.44
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.28
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
0.0,-5184.383846153846,0.0,0.0,0.0,0.0,0.0,0.0,32853.22
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3322.7945358320767
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.28
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,55353.389245852195
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.28
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.28
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.94
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.800000000001
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.87
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.05
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,66505.03
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,-4341.095483870969,0.0,0.0,0.0,0.0,0.0,0.0,42580.81
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,13050.384535832078
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,65080.9792458522
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,83594.1
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.94
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.28
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,30139.454535832076
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.94
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,82170.04924585219
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.94
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.94
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.94
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1991.7399999999998
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,171.66263157894727,0.0,0.0,0.0,-837.2,0.0,0.0,20575.47
0.0,-43.78961538461541,0.0,0.0,0.0,0.0,0.0,0.0,11896.99
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,44220.57
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-2.028421052631625,0.0,0.0,0.0,0.0,0.0,0.0,12996.980000000001
0.0,-2.028421052631625,0.0,0.0,0.0,0.0,0.0,0.0,12996.980000000001
0.0,-11.927000000000044,0.0,0.0,0.0,0.0,0.0,0.0,12796.980000000001
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,56.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,11968.7
0.0,171.66263157894727,0.0,0.0,0.0,-837.2,0.0,0.0,20575.47
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,-5530.789999999999
0.0,-71.24173913043478,0.0,0.0,0.0,58.40999999999999,-9.0,0.0,1615.25
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,119.74863636363638,0.0,0.0,0.0,-151.22222222222223,0.0,0.0,37666.340000000004
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,2408.29
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,-62138.18660956931,0.0,0.0,51.886727332619614
0.0,-29.60433333333333,0.0,0.0,0.0,0.0,0.0,0.0,18994.8803
0.0,-17.581554739221215,0.0,0.0,0.0,0.0,0.0,0.0,15710.942771143873
0.0,153.0794999999999,0.0,0.0,0.0,-837.2,0.0,0.0,20375.47
0.0,-4.839998682368444,0.0,0.0,0.0,0.0,0.0,0.0,-15608.722771143872
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1991.7399999999998
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
1122.0,-125.85529411764706,0.0,0.0,0.0,0.0,0.0,0.0,2629.9599999999996
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,264.07
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,204.397857142857,0.0,0.0,0.0,-837.2,0.0,0.0,7634.6
-512.0,-79.27454545454545,-50000.0,0.0,0.0,-12591.75,0.0,0.0,616498.72
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.65370913283373
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,47993.51000000001
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-1753.8940000000002,0.0,0.0,0.0,-3800.0,0.0,0.0,1416.9299999999998
-212.2027272727274,5340.797083333334,-103.8,-230.0,-832.9555882352943,-1115.2309523809522,-2225.624,-99.0033846153846,-20831.059999999998
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,53810.270000000004
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,9886.050000000001
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,355.62453583207633
0.0,204.397857142857,0.0,0.0,0.0,-837.2,0.0,0.0,19547.190000000002
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,52386.2192458522
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
1122.0,-125.85529411764706,0.0,0.0,0.0,0.0,0.0,0.0,2629.9599999999996
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-53.72700000000041,0.0,0.0,0.0,-3800.0,0.0,0.0,1416.9299999999998
-220.00666666666672,6238.726296296296,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18938.94
0.0,-30.570666666666664,0.0,0.0,0.0,0.0,0.0,0.0,3069.3900000000003
0.0,204.397857142857,0.0,0.0,0.0,-837.2,0.0,0.0,7629.6
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.04
0.0,-11.927000000000044,0.0,0.0,0.0,0.0,0.0,0.0,12796.980000000001
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,53810.270000000004
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-3466.988205128205,0.0,0.0,0.0,0.0,0.0,0.0,29886.05
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,355.62453583207633
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,52386.2192458522
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,204.397857142857,0.0,0.0,0.0,-837.2,0.0,0.0,7629.6
0.0,204.397857142857,0.0,0.0,0.0,-837.2,0.0,0.0,2047.7000000000016
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,-58.33083333333343,0.0,0.0,0.0,0.0,0.0,0.0,11845.88
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,80.00400000000009,0.0,0.0,0.0,0.0,0.0,0.0,12945.87
0.0,80.00400000000009,0.0,0.0,0.0,0.0,0.0,0.0,12945.87
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,-133.33333333333334,0.0,0.0,0.0,58.40999999999999,-9.0,0.0,1564.14
0.0,384.12874999999997,0.0,0.0,0.0,-151.22222222222223,0.0,0.0,37615.23
0.0,0.0,0.0,0.0,0.0,-62138.18660956931,0.0,0.0,0.7767273326196164
0.0,-23.579500000000003,0.0,0.0,0.0,0.0,0.0,0.0,18943.7703
0.0,72.24217391304339,0.0,0.0,0.0,-240.12666666666664,-9.0,0.0,9193.74
0.0,14.488150869262602,0.0,0.0,0.0,0.0,0.0,0.0,15659.832771143872
0.0,56.96000439210519,0.0,0.0,0.0,0.0,0.0,0.0,-15659.832771143872
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
-512.0,-163.185,-50000.0,0.0,0.0,-12591.75,0.0,0.0,616447.61
0.0,-3946.2536363636373,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
-212.2027272727274,12861.769,-103.8,-230.0,-832.9555882352943,-1115.2309523809522,-2225.624,-99.0033846153846,-20882.17
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-18990.05
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.28
0.0,204.397857142857,0.0,0.0,0.0,-837.2,0.0,0.0,7629.6
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,29834.94
0.0,-58.33083333333343,0.0,0.0,0.0,0.0,0.0,0.0,13786.509999999998
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1991.7399999999998
0.0,80.00400000000009,0.0,0.0,0.0,0.0,0.0,0.0,14886.5
0.0,80.00400000000009,0.0,0.0,0.0,0.0,0.0,0.0,14886.5
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,14686.5
0.0,-133.33333333333334,0.0,0.0,0.0,58.40999999999999,-9.0,0.0,3504.77
0.0,384.12874999999997,0.0,0.0,0.0,-151.22222222222223,0.0,0.0,39555.86
0.0,0.0,0.0,0.0,0.0,-62138.18660956931,0.0,0.0,1941.4067273326195
0.0,269.75454545454534,0.0,0.0,0.0,-396.2142857142857,0.0,0.0,45244.83
0.0,-23.579500000000003,0.0,0.0,0.0,0.0,0.0,0.0,20884.4003
0.0,14.488150869262602,0.0,0.0,0.0,0.0,0.0,0.0,17600.462771143873
0.0,56.96000439210519,0.0,0.0,0.0,0.0,0.0,0.0,-13719.202771143873
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,4519.48
-512.0,-163.185,-50000.0,0.0,0.0,-12591.75,0.0,0.0,618388.24
0.0,-3946.2536363636373,0.0,0.0,0.0,-3800.0,0.0,0.0,3306.45
-212.2027272727274,12861.769,-103.8,-230.0,-832.9555882352943,-1115.2309523809522,-2225.624,-99.0033846153846,-18941.539999999997
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,4519.48
0.0,-73.32812500000091,0.0,0.0,0.0,-3800.0,0.0,0.0,3306.45
-220.00666666666672,12991.089999999998,-103.8,-230.0,-780.8868292682928,-1060.043181818182,-2833.766666666667,-97.27185628742515,-17049.42
0.0,204.397857142857,0.0,0.0,0.0,-837.2,0.0,0.0,9986.78
0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,4958.91
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,14686.5
0.0,-5390.9592,0.0,0.0,0.0,0.0,0.0,0.0,31775.57
0.0,-58.33083333333343,0.0,0.0,0.0,0.0,0.0,0.0,11845.88
0.0,-31.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,51.11
0.0,80.00400000000009,0.0,0.0,0.0,0.0,0.0,0.0,12945.87
0.0,80.00400000000009,0.0,0.0,0.0,0.0,0.0,0.0,12945.87
0.0,33.33666666666674,0.0,0.0,0.0,0.0,0.0,0.0,12745.87
0.0,-133.33333333333334,0.0,0.0,0.0,58.40999999999999,-9.0,0.0,1564.14
0.0,384.12874999999997,0.0,0.0,0.0,-151.22222222222223,0.0,0.0,37615.23
0.0,204.397857142857,0.0,0.0,0.0,-837.2,0.0,0.0,7629.6
0.0,0.0,0.0,0.0,0.0,-62138.18660956931,0.0,0.0,0.7767273326196164
0.0,-23.579500000000003,0.0,0.0,0.0,0.0,0.0,0.0,18943.7703
0.0,14.488150869262602,0.0,0.0,0.0,0.0,0.0,0.0,15659.832771143872
0.0,56.96000439210519,0.0,0.0,0.0,0.0,0.0,0.0,-15659.832771143872
1122.0,-566.9933333333333,0.0,0.0,0.0,0.0,0.0,0.0,2578.8499999999995
-512.0,-163.185,-50000.0,0.0,0.0,-12591.75,0.0,0.0,616447.61
0.0,-3946.2536363636373,0.0,0.0,0.0,-3800.0,0.0,0.0,1365.82
